NASL	1969	Dallas		12	Atlanta	h	1,5			
NASL	1969	Dallas		16	Kansas City	a	2,3			4176
NASL	1969	Dallas		19	Baltimore	a	0,2			
NASL	1969	Dallas		20	Atlanta	a	2,1			
NASL	1969	Dallas		26	St. Louis	h	2,1			2035
NASL	1969	Dallas		2	Atlanta	a	0,1			
NASL	1969	Dallas		9	Kansas City	h	3,2			3953
NASL	1969	Dallas		10	St. Louis	a	1,0			1642
NASL	1969	Dallas		17	St. Louis	a	4,3			1745
NASL	1969	Dallas		30	Baltimore	h	6,2			
NASL	1969	Kansas City	6	6	Baltimore	h	6,2			4507
NASL	1969	Kansas City		8	Atlanta	h	2,3			3681
NASL	1969	Kansas City		14	Baltimore	a	7,3			1000
NASL	1969	Kansas City		15	Atlanta	a	1,1			3300
NASL	1969	Kansas City		24	Dallas	h	2,1			3857
NASL	1969	Kansas City		5	Dallas	a	5,2			2296
NASL	1969	Kansas City		16	Dallas	h	3,2			4176
NASL	1969	Kansas City		20	St. Louis	a	3,2			1956
NASL	1969	Kansas City		26	Atlanta	a	1,1			2000
NASL	1969	Kansas City		2	Baltimore	a	7,3			300
NASL	1969	Kansas City		3	St. Louis	a	3,1			2533
NASL	1969	Kansas City		6	St. Louis	h	3,3			2711
NASL	1969	Kansas City		9	Dallas	a	2,3			2953
NASL	1969	Kansas City		13	St. Louis	h	5,0			5359
NASL	1969	Kansas City		25	Atlanta	h	1,1			
NASL	1969	Kansas City		29	Baltimore	h	2,0			5621
NASL	1969	St. Louis	6	8	Baltimore	h	3,2			2767
NASL	1969	St. Louis		14	Dallas	a	2,2			3407
NASL	1969	St. Louis		21	Atlanta	h	0,7			2969
NASL	1969	St. Louis		29	Baltimore	h	4,2			1296
NASL	1969	St. Louis		4	Atlanta	a	0,1			5100
NASL	1969	St. Louis		5	Baltimore	a	0,3			3452
NASL	1969	St. Louis		20	Kansas City	h	2,3			1956
NASL	1969	St. Louis		26	Dallas	a	1,2			2035
NASL	1969	St. Louis		3	Kansas City	h	1,3			2533
NASL	1969	St. Louis		6	Kansas City	a	3,3			2711
NASL	1969	St. Louis		10	Dallas	h	0,1			1642
NASL	1969	St. Louis		13	Kansas City	a	0,5			5359
NASL	1969	St. Louis		17	Dallas	h	3,4			1745
NASL	1969	St. Louis		22	Atlanta	a	2,5			4194
NASL	1969	St. Louis		24	Baltimore	a	2,1			
NASL	1969	St. Louis		31	Atlanta	h	1,3			3284
NASL	1970	Atlanta	4	11	St. Louis	h	3,4			8105
NASL	1970	Atlanta		2	Dallas	a	1,0			1254
NASL	1970	Atlanta		3	Washington	a	2,4			3068
NASL	1970	Atlanta		11	Coventry	h	1,2			6773
NASL	1970	Atlanta		16	Rochester	h	2,2			4212
NASL	1970	Atlanta		23	Kansas City	h	1,0			2667
NASL	1970	Atlanta		24	St. Louis	a	0,1			2500
NASL	1970	Atlanta		31	Hertha	h	2,2			1782
NASL	1970	Atlanta		7	Rochester	a	3,1			2591
NASL	1970	Atlanta		13	Kansas City	h	0,2			2333
NASL	1970	Atlanta		14	Kansas City	a	4,0			2336
NASL	1970	Atlanta		20	Washington	a	0,0			2006
NASL	1970	Atlanta		25	Hapoel	h	1,0			3127
NASL	1970	Atlanta		27	Dallas	h	0,1			
NASL	1970	Atlanta		3	Rochester	a	1,1			3112
NASL	1970	Atlanta		12	St. Louis	a	2,2			2500
NASL	1970	Atlanta		17	Varzim	h	1,2			2255
NASL	1970	Atlanta		18	Washington	h	1,2			2173
NASL	1970	Atlanta		25	St. Louis	h	6,1			1078
NASL	1970	Atlanta		2	Kansas City	h	6,2			2132
NASL	1970	Atlanta		8	Rochester	h	3,0			1318
NASL	1970	Atlanta		15	Dallas	a	5,2			3494
NASL	1970	Atlanta		23	Dallas	h	3,0			
NASL	1970	Atlanta		29	Washington	h	5,2			1076
NASL	1970	Dallas	4	5	St. Louis	a	4,0			6108
NASL	1970	Dallas		11	Rochester	h	1,2			1995
NASL	1970	Dallas		19	Washington	a	0,0			3982
NASL	1970	Dallas		25	Kansas City	h	0,1			778
NASL	1970	Dallas		2	Atlanta	h	0,1			1254
NASL	1970	Dallas		8	Coventry	h	1,3			3084
NASL	1970	Dallas		16	St. Louis	a	2,0			
NASL	1970	Dallas		24	Rochester	a	5,3			2370
NASL	1970	Dallas		27	hertha	h	2,4			1950
NASL	1970	Dallas		6	Washington	h	0,1			2707
NASL	1970	Dallas		7	Kansas City	a	2,2			2116
NASL	1970	Dallas		14	Washington	a	0,1			3427
NASL	1970	Dallas		20	Rochester	h	3,1			2397
NASL	1970	Dallas		27	Atlanta	a	1,0			
NASL	1970	Dallas		4	Kansas City	a	0,0			1761
NASL	1970	Dallas		11	Washington	h	0,2			2247
NASL	1970	Dallas		18	Rochester	a	2,3			3312
NASL	1970	Dallas		21	Varzim	h	1,0			1798
NASL	1970	Dallas		25	Kansas City	h	3,3			2618
NASL	1970	Dallas		1	St. Louis	h	5,1			1607
NASL	1970	Dallas		4	Monterrey	h	5,2			3037
NASL	1970	Dallas		15	Atlanta	h	2,5			3494
NASL	1970	Dallas		23	Atlanta	a	0,3			
NASL	1970	Dallas		30	St. Louis	a	0,1			2102
NASL	1970	Kansas City	4	25	Dallas	a	1,0			788
NASL	1970	Kansas City		3	Rochester	a	2,0			5381
NASL	1970	Kansas City		5	Coventry	h	1,3			
NASL	1970	Kansas City		10	Rochester	h	2,2			2940
NASL	1970	Kansas City		17	Washington	h	4,0			2483
NASL	1970	Kansas City		23	Atlanta	a	0,1			2667
NASL	1970	Kansas City		24	Washington	a	1,4			2673
NASL	1970	Kansas City		30	hertha	h	1,2			2050
NASL	1970	Kansas City		31	St. Louis	h	2,0			1249
NASL	1970	Kansas City		7	Dallas	h	2,2			2116
NASL	1970	Kansas City		13	Atlanta	a	2,0			2333
NASL	1970	Kansas City		14	Atlanta	h	0,4			2336
NASL	1970	Kansas City		19	St. Louis	a	1,1			2114
NASL	1970	Kansas City		30	hapoel	h	0,2			3087
NASL	1970	Kansas City		4	Dallas	h	0,0			1761
NASL	1970	Kansas City		12	Washington	a	0,2			3672
NASL	1970	Kansas City		18	St. Louis	h	7,4			2219
NASL	1970	Kansas City		25	Dallas	a	3,3			2618
NASL	1970	Kansas City		26	Varzim	h	0,0			1457
NASL	1970	Kansas City		2	Atlanta	h	2,6			2132
NASL	1970	Kansas City		9	Rochester	h	6,2			3854
NASL	1970	Kansas City		16	Washington	h	3,1			3494
NASL	1970	Kansas City		23	St. Louis	a	1,2			1611
NASL	1970	Kansas City		29	Rochester	a	1,3			11219
NASL	1970	Rochester	4	11	Dallas	a	2,1			1995
NASL	1970	Rochester		26	St. Louis	a	1,0			3006
NASL	1970	Rochester		3	Kansas City	h	0,2			5381
NASL	1970	Rochester		10	Kansas City	a	2,2			2940
NASL	1970	Rochester		12	hertha	h	1,3			2819
NASL	1970	Rochester		16	Atlanta	a	2,2			4212
NASL	1970	Rochester		24	Dallas	h	3,5			2370
NASL	1970	Rochester		26	Coventry	h	1,2			4137
NASL	1970	Rochester		30	Washington	h	1,1			5233
NASL	1970	Rochester		7	Atlanta	h	1,3			2531
NASL	1970	Rochester		14	St. Louis	a	5,1			2000
NASL	1970	Rochester		20	Dallas	a	1,3			2397
NASL	1970	Rochester		28	St. Louis	h	2,1			2391
NASL	1970	Rochester		3	Atlanta	h	1,1			3112
NASL	1970	Rochester		12	hapoel	h	0,0			4258
NASL	1970	Rochester		18	Dallas	h	3,2			3512
NASL	1970	Rochester		26	Washington	a	0,2			2934
NASL	1970	Rochester		29	Varzim	h	3,2			3488
NASL	1970	Rochester		1	Washington	h	2,0			5312
NASL	1970	Rochester		8	Atlanta	a	0,3			1318
NASL	1970	Rochester		9	Kansas City	a	2,6			3854
NASL	1970	Rochester		16	St. Louis	h	3,0			7321
NASL	1970	Rochester		23	Washington	a	2,2			2846
NASL	1970	Rochester		29	Kansas City	h	3,1			11219
NASL Playoffs	1970	Rochester		2	Washington	h	3,0			9321
NASL Playoffs	1970	Rochester		13	Washington	a	1,3			5543
NASL	1970	St. Louis	4	5	Dallas	h	0,4			6108
NASL	1970	St. Louis		11	Atlanta	a	4,3			8105
NASL	1970	St. Louis		26	Rochester	h	0,1			3006
NASL	1970	St. Louis		3	Coventry	h	2,1			2700
NASL	1970	St. Louis		10	Washington	a	0,4			3165
NASL	1970	St. Louis		16	Dallas	a	0,2			
NASL	1970	St. Louis		20	hertha	h	2,4			3783
NASL	1970	St. Louis		24	Atlanta	h	1,0			2500
NASL	1970	St. Louis		31	Kansas City	a	0,2			1249
NASL	1970	St. Louis		7	Washington	h	0,2			3000
NASL	1970	St. Louis		14	Rochester	h	1,5			2000
NASL	1970	St. Louis		19	Kansas City	h	1,1			2114
NASL	1970	St. Louis		28	Rochester	a	1,2			2381
NASL	1970	St. Louis		30	hapoel	h	1,2			3500
NASL	1970	St. Louis		5	Washington	a	1,7			3433
NASL	1970	St. Louis		12	Atlanta	h	2,2			2500
NASL	1970	St. Louis		18	Kansas City	a	4,7			2219
NASL	1970	St. Louis		23	varzim	h	1,2			2500
NASL	1970	St. Louis		25	Atlanta	a	1,6			1078
NASL	1970	St. Louis		1	Dallas	a	1,5			1607
NASL	1970	St. Louis		15	Washington	h	0,5			1000
NASL	1970	St. Louis		16	Rochester	a	0,3			7321
NASL	1970	St. Louis		23	Kansas City	h	2,1			1611
NASL	1970	St. Louis		30	Dallas	h	1,0			2102
NASL	1970	Washington	4	19	Dallas	h	0,0			3982
NASL	1970	Washington		3	Atlanta	h	4,2			3068
NASL	1970	Washington		8	hertha	h	0,2			5955
NASL	1970	Washington		10	St. Louis	h	4,0			3165
NASL	1970	Washington		17	Kansas City	a	0,4			2483
NASL	1970	Washington		22	Coventry	h	2,4			5543
NASL	1970	Washington		24	Kansas City	h	4,1			2673
NASL	1970	Washington		30	Rochester	a	1,1			5233
NASL	1970	Washington		6	Dallas	a	1,0			2707
NASL	1970	Washington		7	St. Louis	a	2,0			3000
NASL	1970	Washington		14	Dallas	h	1,0			3427
NASL	1970	Washington		20	Atlanta	h	0,0			2006
NASL	1970	Washington		28	hapoel	h	5,0			6215
NASL	1970	Washington		5	St. Louis	h	7,1			3433
NASL	1970	Washington		11	Dallas	a	2,0			2247
NASL	1970	Washington		12	Kansas City	h	2,0			3672
NASL	1970	Washington		18	Atlanta	a	2,1			2173
NASL	1970	Washington		19	varzim	h	3,1			5553
NASL	1970	Washington		26	Rochester	h	2,0			2982
NASL	1970	Washington		1	Rochester	a	0,2			5234
NASL	1970	Washington		15	St. Louis	a	5,0			1000
NASL	1970	Washington		16	Kansas City	a	1,3			3494
NASL	1970	Washington		23	Rochester	h	2,2			2846
NASL	1970	Washington		30	Atlanta	a	2,5			1076
NASL Playoffs	1970	Washington		2	Rochester	a	0,3			9321
NASL Playoffs	1970	Washington		13	Rochester	h	3,1			5543
NASL	1971	Atlanta	4	17	Montreal	h	2,0			7672
NASL	1971	Atlanta		25	Washington	a	0,0			3452
NASL	1971	Atlanta		1	Dallas	a	1,2			2895
NASL	1971	Atlanta		7	Toronto	h	2,0			4119
NASL	1971	Atlanta		12	Hearts	h	1,0			3075
NASL	1971	Atlanta		15	Rochester	a	3,1			4113
NASL	1971	Atlanta		22	St. Louis	h	4,1			3422
NASL	1971	Atlanta		29	Dallas	h	4,1			6129
NASL	1971	Atlanta		4	St. Louis	a	3,2			3112
NASL	1971	Atlanta		6	Toronto	a	1,3			7114
NASL	1971	Atlanta		12	Rochester	h	1,0			4011
NASL	1971	Atlanta		15	Lanerossi	h	3,2			4041
NASL	1971	Atlanta		19	Washington	h	1,1			3687
NASL	1971	Atlanta		26	Dallas	a	1,4			4057
NASL	1971	Atlanta		3	New York	h	1,3			3627
NASL	1971	Atlanta		8	Apollon	h	1,1			4586
NASL	1971	Atlanta		10	St. Louis	h	2,0			4248
NASL	1971	Atlanta		18	Montreal	a	1,0			1635
NASL	1971	Atlanta		23	Dallas	h	0,3			4326
NASL	1971	Atlanta		2	Washington	a	0,0			2283
NASL	1971	Atlanta		10	Bangu	h	0,2			3480
NASL	1971	Atlanta		18	St. Louis	a	1,0			3687
NASL	1971	Atlanta		22	Washington	h	1,1			3420
NASL	1971	Atlanta		29	New York	a	1,2			2714
NASL	1971	Atlanta		2	New York	h	1,0			3800
NASL	1971	Atlanta		5	New York	a	2,0			
NASL	1971	Atlanta		12	Dallas	h	2,1			
NASL	1971	Atlanta		15	Dallas	a	1,4			
NASL	1971	Atlanta		19	Dallas	h	0,2			
NASL	1971	Dallas	4	17	Toronto	h	2,2			4312
NASL	1971	Dallas		24	St. Louis	h	1,1			3453
NASL	1971	Dallas		1	Atlanta	h	2,1			2895
NASL	1971	Dallas		6	Hearts	h	0,0			1779
NASL	1971	Dallas		8	Washington	h	2,0			2034
NASL	1971	Dallas		16	Montreal	a	0,0			2800
NASL	1971	Dallas		22	Rochester	h	0,1			4393
NASL	1971	Dallas		29	Atlanta	a	1,4			6129
NASL	1971	Dallas		5	New York	h	2,0			5476
NASL	1971	Dallas		10	lanerossi	h	0,0			3127
NASL	1971	Dallas		12	Toronto	a	3,0			6960
NASL	1971	Dallas		20	New York	a	1,3			9000
NASL	1971	Dallas		26	Atlanta	h	4,1			4057
NASL	1971	Dallas		2	St. Louis	a	2,2			3341
NASL	1971	Dallas		8	apollon	h	5,0			3166
NASL	1971	Dallas		10	Washington	h	1,2			3211
NASL	1971	Dallas		18	Washington	a	1,1			2500
NASL	1971	Dallas		23	Atlanta	a	3,0			4326
NASL	1971	Dallas		24	Monterrey	h	2,1			3127
NASL	1971	Dallas		31	Rochester	a	0,1			8992
NASL	1971	Dallas		7	St. Louis	h	1,1			2343
NASL	1971	Dallas		10	bangu	h	2,0			3189
NASL	1971	Dallas		15	Washington	h	2,0			3200
NASL	1971	Dallas		21	St. Louis	a	1,3			2978
NASL Playoffs	1971	Dallas		1	Rochester	a	1,2			8309
NASL Playoffs	1971	Dallas		4	Rochester	h	3,1			
NASL Playoffs	1971	Dallas		8	Rochester	a	2,1			7635
NASL Playoffs	1971	Dallas		12	Atlanta	a	1,2			
NASL Playoffs	1971	Dallas		15	Atlanta	h	4,1			
NASL Playoffs	1971	Dallas		19	Atlanta	a	2,0			
NASL	1971	Montreal	4	17	Atlanta	a	0,2			7672
NASL	1971	Montreal		2	Washington	a	0,2			1836
NASL	1971	Montreal		8	St. Louis	a	0,2			2105
NASL	1971	Montreal		16	Dallas	h	0,0			2800
NASL	1971	Montreal		23	New York	a	3,2			2093
NASL	1971	Montreal		30	Hearts	h	0,7			4448
NASL	1971	Montreal		4	lanerossi	h	1,4			3167
NASL	1971	Montreal		6	St. Louis	h	2,2			1800
NASL	1971	Montreal		16	Washington	h	1,3			2484
NASL	1971	Montreal		19	Rochester	h	0,2			3342
NASL	1971	Montreal		23	New York	h	3,1			1645
NASL	1971	Montreal		27	Toronto	a	1,1			4896
NASL	1971	Montreal		3	Rochester	a	1,2			4361
NASL	1971	Montreal		10	Toronto	h	1,2			1599
NASL	1971	Montreal		18	Atlanta	h	0,1			1635
NASL	1971	Montreal		21	apollon	h	0,3			2820
NASL	1971	Montreal		24	Dallas	a	1,2			3127
NASL	1971	Montreal		31	Toronto	h	4,1			1713
NASL	1971	Montreal		8	Rochester	h	0,4			2055
NASL	1971	Montreal		14	New York	h	5,4			2387
NASL	1971	Montreal		18	Toronto	a	3,3			3250
NASL	1971	Montreal		22	bangu	h	0,1			2269
NASL	1971	Montreal		25	New York	a	3,3			1914
NASL	1971	Montreal		28	Rochester	a	0,4			6613
NASL	1971	New York	4	17	St. Louis	a	2,1			3701
NASL	1971	New York		5	Washington	h	1,0			3746
NASL	1971	New York		16	Toronto	a	2,2			6751
NASL	1971	New York		21	Hearts	h	2,4			2189
NASL	1971	New York		23	Montreal	h	2,3			2093
NASL	1971	New York		26	lanerossi	h	3,5			4100
NASL	1971	New York		30	Rochester	a	2,2			5343
NASL	1971	New York		5	Dallas	a	0,2			5476
NASL	1971	New York		9	Rochester	h	4,2			2017
NASL	1971	New York		16	St. Louis	h	4,1			1897
NASL	1971	New York		20	Dallas	h	3,1			9000
NASL	1971	New York		23	Montreal	a	1,3			1645
NASL	1971	New York		27	Washington	a	1,3			3400
NASL	1971	New York		3	Atlanta	a	3,1			3627
NASL	1971	New York		10	Rochester	a	2,3			4321
NASL	1971	New York		13	apollon	h	1,1			4763
NASL	1971	New York		25	Toronto	h	2,2			2132
NASL	1971	New York		2	Rochester	h	3,2			19437
NASL	1971	New York		7	Toronto	a	1,2			4896
NASL	1971	New York		14	Monterrey	a	4,5			2387
NASL	1971	New York		20	bangu	h	1,6			2714
NASL	1971	New York		22	Toronto	h	2,0			
NASL	1971	New York		25	Monterrey	h	3,3			1914
NASL	1971	New York		29	Atlanta	h	2,1			2714
NASL Playoffs	1971	New York		2	Atlanta	a	0,1			3800
NASL Playoffs	1971	New York		5	Atlanta	h	0,2			
NASL	1971	Rochester	4	18	Washington	a	1,1			4251
NASL	1971	Rochester		1	Toronto	h	3,1			3451
NASL	1971	Rochester		15	Atlanta	h	1,3			4113
NASL	1971	Rochester		22	Dallas	a	1,0			5117
NASL	1971	Rochester		26	Hearts	h	0,0			4795
NASL	1971	Rochester		30	New York	h	2,2			5343
NASL	1971	Rochester		6	Washington	h	2,2			3973
NASL	1971	Rochester		9	New York	a	2,4			2017
NASL	1971	Rochester		12	Atlanta	a	0,1			4011
NASL	1971	Rochester		17	lanerossi	h	3,2			9559
NASL	1971	Rochester		19	Montreal	a	2,0			3500
NASL	1971	Rochester		27	St. Louis	h	3,1			3651
NASL	1971	Rochester		30	Toronto	a	3,2			2870
NASL	1971	Rochester		3	Monterrey	h	2,1			4321
NASL	1971	Rochester		10	New York	h	3,2			8523
NASL	1971	Rochester		15	apollon	h	4,0			5310
NASL	1971	Rochester		17	Toronto	h	1,1			7408
NASL	1971	Rochester		25	St. Louis	a	0,4			4211
NASL	1971	Rochester		31	Dallas	h	1,0			8992
NASL	1971	Rochester		2	New York	a	2,3			19437
NASL	1971	Rochester		8	Monterrey	a	4,0			3100
NASL	1971	Rochester		14	Toronto	h	3,0			7211
NASL	1971	Rochester		18	bangu	h	1,1			7312
NASL	1971	Rochester		28	Monterrey	h	4,0			5638
NASL	1971	Rochester		1	Dallas	h	2,1			8309
NASL	1971	Rochester		4	Dallas	a	1,3			
NASL	1971	Rochester		8	Dallas	h	1,2			7635
NASL	1971	St. Louis	4	17	New York	h	1,2			3701
NASL	1971	St. Louis		24	Dallas	a	1,1			3543
NASL	1971	St. Louis		8	Montreal	h	2,0			3105
NASL	1971	St. Louis		10	Hearts	h	1,2			3196
NASL	1971	St. Louis		14	Washington	h	2,4			3306
NASL	1971	St. Louis		22	Atlanta	a	1,4			3422
NASL	1971	St. Louis		4	Atlanta	h	2,3			3112
NASL	1971	St. Louis		6	Montreal	a	2,2			2091
NASL	1971	St. Louis		8	lanerossi	h	0,3			4317
NASL	1971	St. Louis		16	New York	a	1,4			1897
NASL	1971	St. Louis		23	Toronto	h	1,0			2557
NASL	1971	St. Louis		27	Rochester	a	1,3			3651
NASL	1971	St. Louis		2	Dallas	h	2,2			3341
NASL	1971	St. Louis		4	Washington	a	2,1			2182
NASL	1971	St. Louis		6	apollon	h	3,1			4383
NASL	1971	St. Louis		10	Atlanta	a	0,2			4248
NASL	1971	St. Louis		25	Rochester	h	4,0			4211
NASL	1971	St. Louis		28	bangu	h	1,1			4593
NASL	1971	St. Louis		31	Washington	h	1,2			3616
NASL	1971	St. Louis		7	Dallas	a	1,1			2343
NASL	1971	St. Louis		18	Atlanta	h	0,1			3687
NASL	1971	St. Louis		21	Dallas	h	3,1			2978
NASL	1971	St. Louis		25	Toronto	a	1,2			5117
NASL	1971	St. Louis		29	Washington	a	4,5			1224
NASL	1971	Toronto	4	17	Dallas	a	2,2			4312
NASL	1971	Toronto		2	Rochester	a	1,3			3451
NASL	1971	Toronto		7	Atlanta	a	0,2			4119
NASL	1971	Toronto		16	New York	h	2,2			6751
NASL	1971	Toronto		23	Washington	a	1,1			2900
NASL	1971	Toronto		24	Hearts	h	0,3			4682
NASL	1971	Toronto		28	lanerossi	h	2,3			12252
NASL	1971	Toronto		6	Atlanta	h	3,1			7114
NASL	1971	Toronto		12	Dallas	h	0,3			6960
NASL	1971	Toronto		23	St. Louis	a	0,1			2557
NASL	1971	Toronto		27	Montreal	h	1,1			4896
NASL	1971	Toronto		30	Rochester	h	2,3			2870
NASL	1971	Toronto		7	Washington	h	3,3			2138
NASL	1971	Toronto		10	Montreal	a	2,1			1599
NASL	1971	Toronto		17	Rochester	h	1,1			7408
NASL	1971	Toronto		25	New York	a	2,2			2132
NASL	1971	Toronto		28	apollon	h	0,0			7806
NASL	1971	Toronto		31	Montreal	a	1,4			1713
NASL	1971	Toronto		4	bangu	h	2,1			5760
NASL	1971	Toronto		7	New York	h	2,1			4896
NASL	1971	Toronto		14	Rochester	a	0,3			7211
NASL	1971	Toronto		18	Monterrey	h	3,3			5250
NASL	1971	Toronto		22	New York	a	0,2			
NASL	1971	Toronto		25	St. Louis	h	2,1			5117
NASL	1971	Washington	4	18	Rochester	h	1,1			4251
NASL	1971	Washington		25	Atlanta	h	0,0			3452
NASL	1971	Washington		2	Montreal	h	2,0			1800
NASL	1971	Washington		5	New York	a	0,1			3746
NASL	1971	Washington		8	Dallas	a	0,2			2034
NASL	1971	Washington		14	St. Louis	a	4,2			3306
NASL	1971	Washington		16	Hearts	h	0,3			4603
NASL	1971	Washington		23	Toronto	h	1,1			2900
NASL	1971	Washington		31	lanerossi	h	1,2			5000
NASL	1971	Washington		6	Rochester	a	2,2			3973
NASL	1971	Washington		16	Montreal	a	3,1			3108
NASL	1971	Washington		19	Atlanta	a	1,1			3687
NASL	1971	Washington		27	New York	h	3,1			3400
NASL	1971	Washington		4	St. Louis	h	1,2			2182
NASL	1971	Washington		7	Toronto	a	3,3			2138
NASL	1971	Washington		10	Dallas	a	2,1			3211
NASL	1971	Washington		18	Dallas	h	1,1			2500
NASL	1971	Washington		25	apollon	h	1,0			4467
NASL	1971	Washington		31	St. Louis	a	2,1			3615
NASL	1971	Washington		2	Atlanta	h	0,0			2283
NASL	1971	Washington		8	bangu	h	2,2			4403
NASL	1971	Washington		15	Dallas	h	0,2			3200
NASL	1971	Washington		22	Atlanta	a	1,1			3240
NASL	1971	Washington		29	St. Louis	h	5,4			1224
NASL	1972	Atlanta	5	6	Montreal	h	0,1			4142
NASL	1972	Atlanta		14	St. Louis	a	1,2			5785
NASL	1972	Atlanta		20	Dallas	h	3,2			3128
NASL	1972	Atlanta		27	New York	a	2,4			4445
NASL	1972	Atlanta		3	Miami	a	5,1			2326
NASL	1972	Atlanta		10	Rochester	h	0,1			5067
NASL	1972	Atlanta		17	Dallas	a	0,3			2976
NASL	1972	Atlanta		25	New York	h	2,0			
NASL	1972	Atlanta		1	Rochester	a	0,0			5867
NASL	1972	Atlanta		9	Toronto	h	0,2			3367
NASL	1972	Atlanta		16	St. Louis	h	1,0			12125
NASL	1972	Atlanta		26	Toronto	a	1,1			5678
NASL	1972	Atlanta		30	Montreal	a	3,0			1202
NASL	1972	Atlanta		5	Miami	h	1,1			2375
NASL	1972	Dallas	4	29	St. Louis	a	1,1			5785
NASL	1972	Dallas		7	Rochester	h	2,1			11778
NASL	1972	Dallas		14	Toronto	a	0,1			8115
NASL	1972	Dallas		20	Atlanta	a	2,3			3128
NASL	1972	Dallas		27	Miami	h	0,0			2984
NASL	1972	Dallas		3	New York	h	1,0			2157
NASL	1972	Dallas		17	Atlanta	h	3,0			2976
NASL	1972	Dallas		24	Miami	a	0,3			1707
NASL	1972	Dallas		1	St. Louis	h	0,1			2978
NASL	1972	Dallas		8	Montreal	h	2,1			2881
NASL	1972	Dallas		15	Rochester	a	2,0			5419
NASL	1972	Dallas		22	New York	a	0,1			6518
NASL	1972	Dallas		29	Toronto	h	2,0			2895
NASL	1972	Dallas		12	Montreal	a	0,0			1000
NASL Playoffs	1972	Dallas		19	New York	a	0,1			5026
NASL	1972	Miami	5	6	Toronto	h	1,4			1762
NASL	1972	Miami		13	Montreal	h	1,0			4327
NASL	1972	Miami		20	New York	a	1,6			1302
NASL	1972	Miami		27	Dallas	a	0,0			2484
NASL	1972	Miami		3	Atlanta	h	1,5			2326
NASL	1972	Miami		10	St. Louis	a	1,3			4419
NASL	1972	Miami		18	Rochester	a	0,2			6721
NASL	1972	Miami		24	Dallas	h	3,0			1707
NASL	1972	Miami		28	Toronto	a	1,3			5772
NASL	1972	Miami		8	New York	h	0,2			1438
NASL	1972	Miami		23	Montreal	a	2,2			2072
NASL	1972	Miami		29	Rochester	h	3,4			2200
NASL	1972	Miami		5	Atlanta	a	1,1			2375
NASL	1972	Miami		13	St. Louis	h	2,0			1023
NASL	1972	Montreal	5	6	Atlanta	a	1,0			4142
NASL	1972	Montreal		13	Miami	a	0,1			4327
NASL	1972	Montreal		21	Rochester	h	2,3			3179
NASL	1972	Montreal		28	Toronto	h	2,2			2542
NASL	1972	Montreal		3	St. Louis	a	1,0			13106
NASL	1972	Montreal		11	Toronto	a	3,0			8416
NASL	1972	Montreal		18	St. Louis	h	1,1			3163
NASL	1972	Montreal		1	New York	a	0,2			4571
NASL	1972	Montreal		8	Dallas	a	1,2			2881
NASL	1972	Montreal		16	New York	h	2,2			2996
NASL	1972	Montreal		23	Miami	h	2,2			2072
NASL	1972	Montreal		30	Atlanta	h	0,3			1202
NASL	1972	Montreal		6	Rochester	a	4,2			5522
NASL	1972	Montreal		12	Dallas	h	0,0			1000
NASL	1972	New York	5	7	St. Louis	h	3,3			7324
NASL	1972	New York		14	Rochester	a	1,1			4100
NASL	1972	New York		20	Miami	h	6,1			1302
NASL	1972	New York		27	Atlanta	h	4,2			4445
NASL	1972	New York		3	Dallas	a	0,1			2157
NASL	1972	New York		18	Toronto	h	2,1			1200
NASL	1972	New York		25	Atlanta	a	0,2			
NASL	1972	New York		1	Monterrey	h	2,0			4571
NASL	1972	New York		8	Miami	a	2,0			1438
NASL	1972	New York		16	Monterrey	a	2,2			2996
NASL	1972	New York		22	Dallas	h	1,0			6518
NASL	1972	New York		29	St. Louis	a	0,1			4385
NASL	1972	New York		6	Toronto	a	1,1			1255
NASL	1972	New York		12	Rochester	h	4,1			4616
NASL Playoffs	1972	New York		19	Dallas	h	1,0			5026
NASL Playoffs	1972	New York		26	St. Louis	h	2,1			6102
NASL	1972	Rochester	5	7	Dallas	a	1,2			5785
NASL	1972	Rochester		14	New York	h	1,1			4100
NASL	1972	Rochester		21	Montreal	a	3,2			3179
NASL	1972	Rochester		28	St. Louis	h	1,2			5341
NASL	1972	Rochester		4	Toronto	h	1,1			5567
NASL	1972	Rochester		10	Atlanta	a	1,0			5067
NASL	1972	Rochester		18	Miami	h	2,0			6721
NASL	1972	Rochester		24	St. Louis	a	1,0			5308
NASL	1972	Rochester		1	Atlanta	h	0,0			5867
NASL	1972	Rochester		12	Toronto	a	2,1			11124
NASL	1972	Rochester		15	Dallas	h	0,2			5419
NASL	1972	Rochester		29	Miami	a	4,3			2200
NASL	1972	Rochester		6	Montreal	h	2,4			5522
NASL	1972	Rochester		12	New York	a	1,4			4616
NASL	1972	Rochester		15	St. Louis	a	0,2			5319
NASL	1972	St. Louis	4	29	Dallas	h	1,1			5785
NASL	1972	St. Louis		7	New York	a	3,3			7314
NASL	1972	St. Louis		14	Atlanta	h	2,1			719
NASL	1972	St. Louis		21	Toronto	a	1,0			9112
NASL	1972	St. Louis		28	Rochester	a	2,1			5341
NASL	1972	St. Louis		3	Montreal	h	0,1			13106
NASL	1972	St. Louis		10	Miami	h	3,1			4419
NASL	1972	St. Louis		18	Montreal	a	1,1			2663
NASL	1972	St. Louis		24	Rochester	h	0,1			5308
