
	1	2007-04-07	A	Real Salt Lake	2-2	D	0-0-1	Cooper 1 (Ruiz 1) 19; Ruiz 1 (unassisted) 94+	Shaka Hislop, Bobby Rhine, Clarence Goodson, Drew Moor, David Wagenfuhr (Abe Thompson 84), Kenny Cooper, Juan Toja (Dax McCarty 66), Ramon Nunez, Arturo Alvarez (Dominic Oduro 71), Marcelo Saragosa, Carlos Ruiz,
	2	2007-04-12	A	Los Angeles	2-1	W	1-0-1	Ruiz 2 (penalty kick) 35; Cooper 2 (Nunez 1) 43	Shaka Hislop, Alex Yi, Clarence Goodson, Drew Moor, Chris Gbandi, Ramon Nunez (Bobby Rhine 82), Dax McCarty, Marcelo Saragosa (Aaron Pitchkolan 29), Juan Toja, Kenny Cooper (Dominic Oduro 73), Carlos Ruiz,
	3	2007-04-15	A	New York	0-3	L	1-1-1		Shaka Hislop, Drew Moor, Clarence Goodson (Bobby Rhine 48), Alex Yi, David Wagenfuhr (Chris Gbandi 19), Dax McCarty, Arturo Alvarez (Dominic Oduro 72), Ramon Nunez, Juan Toja, Carlos Ruiz, Kenny Cooper.
	4	2007-04-22	H	Colorado	3-1	W	2-1-1	Nunez 1 (McCarty 1) 29; Nunez 2 (unassisted) 78; Oduro 1 (Cooper 1) 93+	Shaka Hislop, Drew Moor, Clarence Goodson, Alex Yi, Chris Gbandi, Dax McCarty (Bobby Rhine 88), Ramon Nunez (Arturo Alvarez 81), Aaron Pitchkolan, Juan Toja, Kenny Cooper, Carlos Ruiz (Dominic Oduro 68),
	5	2007-04-26	H	New York	0-1	L	2-2-1		Shaka Hislop, Drew Moor, Clarence Goodson, Alex Yi (Bobby Rhine 71), Chris Gbandi, Juan Toja, Ramon Nunez, Aaron Pitchkolan (Dominic Oduro 82), Dax McCarty (Arturo Alvarez 62), Kenny Cooper, Carlos Ruiz,
	6	2007-04-29	H	New England	0-1	L	2-3-1		Shaka Hislop, Bobby Rhine (Abe Thompson 79), Clarence Goodson, Drew Moor, Chris Gbandi, Dax McCarty, Ramon Nunez, Aaron Pitchkolan (Dominic Oduro 46), Juan Toja, Kenny Cooper, Carlos Ruiz (Arturo Alvarez 63),
	7	2007-05-12	A	Kansas City	2-1	W	3-3-1	Cooper 3 (McCarty 2, Thompson 1) 19; Toja 1 (Nunez 2) 46+	Dario Sala, Drew Moor, Clarence Goodson, Alex Yi, Chris Gbandi, Dax McCarty (Bobby Rhine 84), Ramon Nunez (Marcelo Saragosa 74), Pablo Ricchetti, Juan Toja, Kenny Cooper (Carlos Ruiz 73), Abe Thompson.
	8	2007-05-17	A	Chicago	2-1	W	4-3-1	Cooper 4 (penalty kick) 24; Toja 2 (Thompson 2) 60	Dario Sala, Chris Gbandi, Clarence Goodson, Drew Moor, Alex Yi, Juan Toja, Dax McCarty (Marcelo Saragosa 80), Pablo Ricchetti, Ramon Nunez (Bobby Rhine 85), Abe Thompson (Dominic Oduro 68), Kenny Cooper.
	9	2007-05-20	H	Real Salt Lake	2-1	W	5-3-1	Alvarez 1 (unassisted) 26; Gbandi 1 (Ricchetti 1) 82	Dario Sala, Chris Gbandi, Clarence Goodson, Alex Yi, Drew Moor, Juan Toja, Pablo Ricchetti, Dax McCarty (Ramon Nunez 58), Carlos Ruiz, Arturo Alvarez (Abe Thompson 82), Dominic Oduro (Kenny Cooper 67).
	10	2007-05-26	A	Chivas USA	0-2	L	5-4-1		Dario Sala, Drew Moor, Clarence Goodson, Alex Yi, Chris Gbandi, Juan Toja, Ramon Nunez, Pablo Ricchetti, Dax McCarty (Arturo Alvarez 71), Abe Thompson (Dominic Oduro 57), Kenny Cooper.
	11	2007-06-03	A	Houston	1-2	L	5-5-1	Thompson 1 (Cooper 2, McCarty 3) 32	Dario Sala, Drew Moor, Clarence Goodson (Bobby Rhine 31), Alex Yi, David Wagenfuhr, Dax McCarty, Ramon Nunez (Dominic Oduro 73), Pablo Ricchetti, Juan Toja, Abe Thompson, Kenny Cooper (Arturo Alvarez 73).
	12	2007-06-09	H	Los Angeles	3-1	W	6-5-1	Toja 3 (Thompson 3, Ricchetti 2) 24; Thompson 2 (penalty kick) 54; Moor 1 (McCarty 4) 73	Dario Sala, Chris Gbandi, Clarence Goodson, Drew Moor, Alex Yi, Marcelo Saragosa, Pablo Ricchetti, Juan Toja (David Wagenfuhr 87), Arturo Alvarez (Dax McCarty 64), Abe Thompson (Kenny Cooper 68), Dominic Oduro.
	13	2007-06-14	A	Real Salt Lake	1-0	W	7-5-1	Oduro 2 (Saragosa 1) 93+	Dario Sala, Drew Moor, Clarence Goodson, Alex Yi, Chris Gbandi, Pablo Ricchetti, Marcelo Saragosa, Juan Toja, Dominic Oduro, Abe Thompson (Dax McCarty 83), Arturo Alvarez.
	14	2007-06-17	A	Toronto	0-4	L	7-6-1		Dario Sala, Drew Moor, Clarence Goodson, Alex Yi (Bobby Rhine 71), Chris Gbandi, Dax McCarty (Carlos Ruiz 46), Marcelo Saragosa, Juan Toja, Arturo Alvarez, Dominic Oduro, Abe Thompson (Ramon Nunez 46).
	15	2007-06-23	A	Colorado	1-0	W	8-6-1	Toja 4 (unassisted) 62	Dario Sala, Drew Moor, Clarence Goodson, Alex Yi (Bobby Rhine 46), Chris Gbandi, Pablo Ricchetti, Marcelo Saragosa, Juan Toja, Arturo Alvarez (David Wagenfuhr 85), Dominic Oduro (Abe Thompson 61), Carlos Ruiz,
	16	2007-06-30	H	Houston	0-0	D	8-6-2		Dario Sala, Bobby Rhine, Clarence Goodson, Aaron Pitchkolan, David Wagenfuhr, Arturo Alvarez, Marcelo Saragosa, Juan Toja, Pablo Ricchetti, Dominic Oduro (Abe Thompson 71), Carlos Ruiz,
	17	2007-07-04	H	Chivas USA	2-0	W	9-6-2	Nunez 3 (Alvarez 1) 41; Oduro 3 (Ricchetti 3) 86	Dario Sala, Bobby Rhine, Clarence Goodson, Aaron Pitchkolan, David Wagenfuhr, Arturo Alvarez (Chris Gbandi 80), Pablo Ricchetti, Marcelo Saragosa (Ramon Nunez 12), Juan Toja, Abe Thompson (Dominic Oduro 62), Carlos Ruiz,

	18	2007-07-14	A	DC United	3-3	D	9-6-3	Ruiz 3 (Alvarez 2) 51; Toja 5 (Ruiz 2, Alvarez 3) 71; Toja 6 (Thompson 4) 81	Dario Sala, Drew Moor, Clarence Goodson, Adrian Serioux (Abe Thompson 66), Chris Gbandi, Bobby Rhine, Juan Toja (Aaron Pitchkolan 84), Arturo Alvarez, Marcelo Saragosa, Dominic Oduro (David Wagenfuhr 86), Carlos Ruiz,



	19	2007-08-04	H	Colorado	1-0	W	10-6-3	Moor 2 (McCarty 5) 31	Ray Burse, Chris Gbandi, Clarence Goodson, Adrian Serioux, Drew Moor, Juan Toja, Dax McCarty (Bobby Rhine 83), Pablo Ricchetti, Arturo Alvarez, Dominic Oduro (Marcelo Saragosa 67), Carlos Ruiz (Abe Thompson 77),

	20	2007-08-11	H	Columbus	3-2	W	11-6-3	Alvarez 2 (unassisted) 60; Ruiz 4 (Saragosa 2, Gbandi 1) 80; Goodson 1 (McCarty 6) 92+	Ray Burse, Drew Moor, Clarence Goodson, Adrian Serioux (Aaron Pitchkolan 20), Chris Gbandi, Dax McCarty, Pablo Ricchetti (Ricardinho 77), Marcelo Saragosa (sent off 81), Arturo Alvarez, Carlos Ruiz, Abe Thompson (Dominic Oduro 46),
	21	2007-08-19	A	Houston	0-1	L	11-7-3		Ray Burse, Drew Moor (Abe Thompson 74), Clarence Goodson, Bobby Rhine, Chris Gbandi, Dax McCarty, Aaron Pitchkolan, Pablo Ricchetti, Arturo Alvarez, Ricardinho (Dominic Oduro 65), Carlos Ruiz.
	22	2007-09-01	H	DC United	0-4	L	11-8-3		Dario Sala, Chris Gbandi (Dominic Oduro 67), Clarence Goodson, Drew Moor, Aaron Pitchkolan, Arturo Alvarez, Pablo Ricchetti, Juan Toja (Bobby Rhine 82), Dax McCarty, Carlos Ruiz, Ricardinho (Denilson 55).

	23	2007-09-08	H	Toronto	2-0	W	12-8-3	Denilson 1 (penalty kick) 36; Thompson 3 (penalty kick) 87	Dario Sala, Drew Moor, Aaron Pitchkolan, Adrian Serioux, David Wagenfuhr, Arturo Alvarez (Dominic Oduro 82), Denilson, Pablo Ricchetti, Juan Toja (Alex Yi 89), Ricardinho (Dax McCarty 65), Abe Thompson,
	24	2007-09-15	A	New England	2-4	L	12-9-3	Ruiz 5 (McCarty 7) 35; Ruiz 6 (Oduro 1) 84	Dario Sala, Clarence Goodson, Drew Moor, Aaron Pitchkolan, David Wagenfuhr (Dominic Oduro 83), Pablo Ricchetti, Anthony Wallace (Arturo Alvarez 69), Denilson, Dax McCarty, Abe Thompson, Carlos Ruiz.
	25	2007-09-20	H	Chicago	1-1	D	12-9-4	Ruiz 7 (Goodson 1, Toja 1) 93+	Dario Sala, Drew Moor (Dominic Oduro 81), Clarence Goodson, Adrian Serioux, Chris Gbandi, Arturo Alvarez, Pablo Ricchetti (Aaron Pitchkolan 46), Juan Toja, Denilson, Carlos Ruiz, Abe Thompson (Ricardinho 64),
	26	2007-09-23	A	Los Angeles	1-2	L	12-10-4	McCarty 1 (Gbandi 2) 11	Dario Sala, Drew Moor, Adrian Serioux, Alex Yi, Chris Gbandi (sent off 23), Dax McCarty, Denilson (Ricardinho 81), Juan Toja, Arturo Alvarez, Dominic Oduro (Aaron Pitchkolan 67), Carlos Ruiz,
	27	2007-09-30	H	Houston	0-3	L	12-11-4		Dario Sala, Drew Moor, Clarence Goodson, Adrian Serioux, Blake Wagner, Dax McCarty, Arturo Alvarez (Abe Thompson 85), Pablo Ricchetti (Dominic Oduro 64), Juan Toja, Denilson (Ricardinho 64), Carlos Ruiz (sent off 89)

	28	2007-10-06	A	Columbus	3-1	W	13-11-4	Alvarez 3 (Oduro 2) 48; Thompson 4 (Ricardinho 1) 86; Thompson 5 (unassisted) 89	Ray Burse, Drew Moor, Clarence Goodson (Bobby Rhine 58), Aaron Pitchkolan, David Wagenfuhr, Denilson (Dax McCarty 80), Adrian Serioux, Juan Toja, Arturo Alvarez, Abe Thompson, Dominic Oduro (Ricardinho 70).
	29	2007-10-11	H	Chivas USA	0-0	D	13-11-5		Ray Burse, Bobby Rhine (sent off 81), Drew Moor, Aaron Pitchkolan, David Wagenfuhr, Arturo Alvarez, Adrian Serioux, Juan Toja, Denilson (Dax McCarty 76), Kenny Cooper (Dominic Oduro 84), Abe Thompson.
	30	2007-10-20	H	Kansas City	0-2	L	13-12-5		Ray Burse, Michael Dello-Russo, Clarence Goodson, Drew Moor, David Wagenfuhr, Arturo Alvarez (Carlos Ruiz 76), Pablo Ricchetti (Dax McCarty 64), Adrian Serioux, Juan Toja, Kenny Cooper, Abe Thompson (Dominic Oduro 64),

	1	2008-03-30	H	Chivas USA	1-1	D	0-0-1	Toja 1 (Thompson 1, Rhine 1) 21	Dario Sala, Duilio Davino, Aaron Pitchkolan, Adrian Serioux, Bobby Rhine, Andre Rocha, Marcelo Saragosa (Pablo Ricchetti 62), Juan Toja (Dax McCarty 73), Blake Wagner, Kenny Cooper, Abe Thompson (Dominic Oduro 80),
	2	2008-04-06	A	Houston	3-3	D	0-0-2	Cooper 1 (Rocha 1) 35; Cooper 2 (Toja 1, Alvarez 1) 45; Alvarez 1 (Ricchetti 1) 58	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux, Blake Wagner, Andre Rocha, Pablo Ricchetti, Juan Toja (Dominic Oduro 74), Dax McCarty, Kenny Cooper (Anthony Wallace 87), Arturo Alvarez (Ricardinho 80).
	3	2008-04-12	H	New York	2-0	W	1-0-2	Alvarez 2 (Rocha 2) 1; Cooper 3 (Serioux 1) 66	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux, Dax McCarty, Andre Rocha (Marcelo Saragosa 72), Pablo Ricchetti, Juan Toja (Aaron Pitchkolan 77), Blake Wagner, Arturo Alvarez (Ricardinho 84), Kenny Cooper,
	4	2008-04-20	A	Chivas USA	2-0	W	2-0-2	Cooper 4 (Ricardinho 1, McCarty 1) 5; Thompson 1 (Alvarez 2) 80	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux, Blake Wagner (Brek Shea 86), Dax McCarty, Andre Rocha, Marcelo Saragosa, Arturo Alvarez (Aaron Pitchkolan 82), Ricardinho (Abe Thompson 71), Kenny Cooper,
	5	2008-04-24	H	New England	0-1	L	2-1-2		Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux, Dax McCarty, Andre Rocha, Marcelo Saragosa (Pablo Ricchetti 64), Juan Toja (Ricardinho 71), Blake Wagner (Dominic Oduro 79), Arturo Alvarez, Kenny Cooper,
	6	2008-05-03	A	San Jose	0-0	D	2-1-3		Dario Sala, Drew Moor, Duilio Davino, Blake Wagner, Anthony Wallace, Pablo Ricchetti, Andre Rocha (Dax McCarty 69), Marcelo Saragosa, Juan Toja (Aaron Pitchkolan 89), Arturo Alvarez, Kenny Cooper (Abe Thompson 83),
	7	2008-05-10	A	Real Salt Lake	1-2	L	2-2-3	Cooper 5 (Rocha 3) 56	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux (Aaron Pitchkolan 71), Andre Rocha (Dominic Oduro 84), Pablo Ricchetti, Marcelo Saragosa (Ricardinho 77), Juan Toja, Arturo Alvarez, Kenny Cooper, Abe Thompson.
	8	2008-05-18	H	Los Angeles	1-5	L	2-3-3	Oduro 1 (Cooper 1) 54	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux (sent off 75), Andre Rocha, Pablo Ricchetti, Juan Toja, Anthony Wallace (Bobby Rhine 46), Kenny Cooper, Abe Thompson (Dominic Oduro 46), Arturo Alvarez (Ricardinho 79).
	9	2008-05-24	H	Real Salt Lake	2-1	W	3-3-3	Oduro 2 (Moor 1) 83; Oduro 3 (Rocha 4) 91+	Dario Sala, Drew Moor, Duilio Davino, Aaron Pitchkolan, Bobby Rhine (sent off 48), Andre Rocha, Pablo Ricchetti (Juan Toja 79), Marcelo Saragosa, Anthony Wallace (Arturo Alvarez 69), Abe Thompson (Dominic Oduro 65), Kenny Cooper.
	10	2008-05-28	H	Houston	2-2	D	3-3-4	Cooper 6 (Ricchetti 2) 35; Moor 1 (Rocha 5) 69	Dario Sala, Drew Moor, Duilio Davino (Aaron Pitchkolan 46), Adrian Serioux, Pablo Ricchetti, Marcelo Saragosa, Juan Toja, Blake Wagner, Andre Rocha (sent off 80), Kenny Cooper (Abe Thompson 88), Dominic Oduro (Arturo Alvarez 72),
	11	2008-06-01	A	Colorado	1-2	L	3-4-4	Oduro 4 (unassisted) 44	Ray Burse, Drew Moor, Duilio Davino, Aaron Pitchkolan, Bobby Rhine, Pablo Ricchetti, Marcelo Saragosa, Juan Toja (Ricardinho 83), Blake Wagner (Brek Shea 77), Kenny Cooper, Dominic Oduro (Arturo Alvarez 71),
	12	2008-06-06	A	New England	1-2	L	3-5-4	Alvarez 3 (Oduro 1) 91+	Ray Burse, Drew Moor, Duilio Davino, Adrian Serioux (Blake Wagner 64), Andre Rocha, Pablo Ricchetti, Marcelo Saragosa (Abe Thompson 77), Juan Toja, Bobby Rhine (Arturo Alvarez 71), Kenny Cooper, Dominic Oduro.
	13	2008-06-15	H	Chicago	1-0	W	4-5-4	Cooper 7 (Rocha 6) 17	Dario Sala, Drew Moor, Duilio Davino, Blake Wagner, Andre Rocha, Pablo Ricchetti, Marcelo Saragosa (Dax McCarty 64), Juan Toja, Arturo Alvarez (Aaron Pitchkolan 72), Kenny Cooper (Abe Thompson 91+), Dominic Oduro,
	14	2008-06-21	A	New York	0-1	L	4-6-4		Dario Sala, Aaron Pitchkolan, Duilio Davino, Blake Wagner, Andre Rocha (Dax McCarty 82), Pablo Ricchetti, Marcelo Saragosa, Juan Toja, Bobby Rhine (Arturo Alvarez 73), Kenny Cooper, Dominic Oduro (Abe Thompson 64).
	15	2008-06-26	A	Houston	1-1	D	4-6-5	Cooper 8 (Toja 2) 62	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux, Aaron Pitchkolan (Dominic Oduro 46), Andre Rocha, Arturo Alvarez (Dax McCarty 77), Pablo Ricchetti, Juan Toja (Eric Avila 85), Marcelo Saragosa, Kenny Cooper,

	16	2008-07-04	H	Kansas City	1-1	D	4-6-6	Thompson 2 (Avila 1) 91+	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux (Dax McCarty 72), Andre Rocha (Eric Avila 46), Pablo Ricchetti, Marcelo Saragosa, Juan Toja, Blake Wagner, Kenny Cooper, Dominic Oduro (Abe Thompson 46),

	17	2008-07-19	H	Colorado	2-2	D	4-6-7	Cooper 9 (penalty kick) 49; Toja 2 (Cooper 2, Saragosa 1) 64	Dario Sala, Drew Moor, Duilio Davino, Adrian Serioux, Andre Rocha, Pablo Ricchetti (Eric Avila 77), Marcelo Saragosa, Juan Toja, Dax McCarty (Arturo Alvarez 72), Kenny Cooper, Dominic Oduro,
	18	2008-07-27	H	Los Angeles	4-0	W	5-6-7	Cooper 10 (unassisted) 15; Cooper 11 (Oduro 2) 17; Oduro 5 (Alvarez 3, Cooper 3) 36; Thompson 3 (Wileman 1) 89	Dario Sala, Drew Moor, Duilio Davino, Aaron Pitchkolan, Adrian Serioux, Andre Rocha (Michael Dello-Russo 66), Eric Avila, Pablo Ricchetti, Arturo Alvarez (Chase Wileman 75), Kenny Cooper, Dominic Oduro (Abe Thompson 72),
	19	2008-08-03	A	Toronto	2-0	W	6-6-7	Cooper 12 (penalty kick) 81; Cooper 13 (unassisted) 91+	Dario Sala, Drew Moor, Aaron Pitchkolan, Blake Wagner, Adrian Serioux, Andre Rocha (Bruno Guarda 64), Eric Avila, Pablo Ricchetti, Marcelo Saragosa (Michael Dello-Russo 7), Kenny Cooper, Dominic Oduro (Abe Thompson 74).
	20	2008-08-16	A	Columbus	1-2	L	6-7-7	Cunningham 4 (Serioux 2) 35	Dario Sala, Drew Moor, Aaron Pitchkolan, Blake Wagner, Andre Rocha (Bruno Guarda 69), Adrian Serioux, Eric Avila (Marcelo Saragosa 63), Pablo Ricchetti, Victor Sikora (Dominic Oduro 81), Jeff Cunningham, Kenny Cooper.
	21	2008-08-23	A	Kansas City	1-1	D	6-7-8	Rocha 1 (McCarty 2) 7	Dario Sala, Adrian Serioux, Drew Moor, Aaron Pitchkolan, Blake Wagner, Andre Rocha (Bruno Guarda 66), Dax McCarty, Pablo Ricchetti (sent off 62), Victor Sikora (Eric Avila 50), Kenny Cooper, Jeff Cunningham (Michael Dello-Russo 73),
	22	2008-08-30	H	Columbus	1-2	L	6-8-8	Cunningham 5 (Guarda 1) 35	Dario Sala, Adrian Serioux (Eric Avila 75), Drew Moor, Aaron Pitchkolan, Blake Wagner, Andre Rocha (Michael Dello-Russo 80), Bruno Guarda, Marcelo Saragosa, Dax McCarty (Dominic Oduro 66), Jeff Cunningham, Kenny Cooper,
	23	2008-09-04	H	Colorado	0-1	L	6-9-8		Dario Sala, Drew Moor, Aaron Pitchkolan, Pablo Ricchetti, Blake Wagner, Michael Dello-Russo (Dax McCarty 65), Bruno Guarda, Marcelo Saragosa (Dominic Oduro 74), Anthony Wallace (Eric Avila 52), Kenny Cooper, Jeff Cunningham,
	24	2008-09-13	A	DC United	2-2	D	6-9-9	Cooper 14 (unassisted) 9; Rocha 2 (Avila 2, Cunningham 1) 79	Dario Sala, Adrian Serioux (Michael Dello-Russo 36), Aaron Pitchkolan, Blake Wagner, Dax McCarty (Eric Avila 72), Bruno Guarda, Pablo Ricchetti, Marcelo Saragosa, Andre Rocha, Kenny Cooper (Dominic Oduro 56), Jeff Cunningham,
	25	2008-09-21	A	Chicago	4-1	W	7-9-9	Cunningham 6 (unassisted) 2; Pitchkolan 1 (Rocha 7) 43; Guarda 1 (Cunningham 2, Ricchetti 3) 45; Cunningham 7 (Rocha 8) 61	Dario Sala, Adrian Serioux, Drew Moor, Aaron Pitchkolan, Blake Wagner, Andre Rocha, Bruno Guarda (Eric Avila 75), Pablo Ricchetti, Marcelo Saragosa (Michael Dello-Russo 78), Jeff Cunningham, Kenny Cooper (Dominic Oduro 70).
	26	2008-09-28	H	DC United	3-0	W	8-9-9	Rocha 3 (unassisted) 9; Cunningham 8 (Saragosa 2) 56; Cooper 15 (unassisted) 93+	Dario Sala, Adrian Serioux (Dax McCarty 79), Drew Moor, Aaron Pitchkolan (Duilio Davino 68), Blake Wagner, Andre Rocha, Bruno Guarda, Pablo Ricchetti, Marcelo Saragosa, Kenny Cooper, Jeff Cunningham (Dominic Oduro 69),
	27	2008-10-02	H	San Jose	1-1	D	8-9-10	Cooper 16 (penalty kick) 89	Dario Sala, Adrian Serioux (Dominic Oduro 69), Duilio Davino, Drew Moor, Blake Wagner, Andre Rocha, Bruno Guarda (Eric Avila 62), Pablo Ricchetti, Marcelo Saragosa (Victor Sikora 82), Kenny Cooper, Jeff Cunningham,
	28	2008-10-11	H	Toronto	2-2	D	8-9-11	Cooper 17 (unassisted) 34; Cooper 18 (penalty kick) 93+	Dario Sala, Adrian Serioux, Duilio Davino, Drew Moor, Blake Wagner, Andre Rocha (Dominic Oduro 95+), Bruno Guarda (Eric Avila 75), Pablo Ricchetti, Marcelo Saragosa (Dax McCarty 68), Kenny Cooper, Jeff Cunningham,
	29	2008-10-18	A	Real Salt Lake	1-3	L	8-10-11	Saragosa 1 (Serioux 3) 7	Dario Sala, Adrian Serioux (Eric Avila 58), Duilio Davino, Drew Moor, Blake Wagner, Victor Sikora (Dominic Oduro 71), Bruno Guarda, Pablo Ricchetti (sent off 90), Marcelo Saragosa (sent off 30), Jeff Cunningham, Kenny Cooper (Jamie Watson 79).
	30	2008-10-26	A	Los Angeles	2-2	D	8-10-12	Moor 2 (Serioux 4) 34; Sikora 1 (Davino 1) 39	Dario Sala, Drew Moor, Duilio Davino, Aaron Pitchkolan (sent off 49), Adrian Serioux (Michael Dello-Russo 67), Blake Wagner, Bobby Rhine (Chase Wileman 58), Bruno Guarda, Victor Sikora (Andre Rocha 64), Kenny Cooper, Jeff Cunningham,
	1	2009-03-21	H	Chicago	1-3	L	0-1-0	Cooper 1 (unassisted) 9	Dario Sala, Drew Moor, Blake Wagner (Andre Rocha 81), Steve Purdy, Daniel Torres, Dax McCarty, David Ferreira, Bruno Guarda (Eric Avila 69), Dave van den Bergh, Kenny Cooper, Jeff Cunningham,
	2	2009-03-29	H	Chivas USA	0-2	L	0-2-0		Ray Burse, Drew Moor, Steve Purdy, Daniel Torres, Blake Wagner (Aaron Pitchkolan 46), Dax McCarty (Andre Rocha 65), David Ferreira, Pablo Ricchetti, Dave van den Bergh, Kenny Cooper, Jeff Cunningham (Peri Marosevic 80),
	3	2009-04-04	A	New England	1-2	L	0-3-0	Cooper 2 (van den Bergh 1) 38	Ray Burse, Drew Moor, George John, Michael Dello-Russo (Eric Avila 88), Blake Wagner, Dax McCarty, David Ferreira, Pablo Ricchetti, Andre Rocha, Dave van den Bergh, Kenny Cooper (Jeff Cunningham 73),
	4	2009-04-11	A	Toronto	1-1	D	0-3-1	Ricchetti 1 (Avila 1) 87	Ray Burse, Michael Dello-Russo (Jeff Cunningham 74), George John, Drew Moor, Blake Wagner, Andre Rocha (Eric Avila 65), David Ferreira, Dax McCarty, Pablo Ricchetti, Dave van den Bergh, Kenny Cooper (Daniel Torres 91+).
	5	2009-04-19	H	Toronto	3-2	W	1-3-1	Moor 1 (McCarty 1) 25; Cooper 3 (Ferreira 1) 44; Cooper 4 (penalty kick) 84	Ray Burse, Marcelo Saragosa, George John, Drew Moor, Blake Wagner, Andre Rocha (Eric Avila 64), Dax McCarty (Jeff Cunningham 71), Pablo Ricchetti, Dave van den Bergh, Kenny Cooper (Daniel Torres 92+), David Ferreira,

	6	2009-04-25	A	Chivas USA	0-2	L	1-4-1		Dario Sala (sent off 25), Marcelo Saragosa, Drew Moor, Daniel Torres, Blake Wagner, David Ferreira, Dax McCarty (Ray Burse 27), Pablo Ricchetti, Dave van den Bergh, Kenny Cooper, Andre Rocha (Jeff Cunningham 82),
	7	2009-05-02	A	DC United	1-2	L	1-5-1	Rocha 1 (van den Bergh 2) 28	Ray Burse, Marcelo Saragosa, Drew Moor, Daniel Torres (Steve Purdy 67), Blake Wagner, Andre Rocha (Eric Avila 79), Dax McCarty, Pablo Ricchetti (Peri Marosevic 75), Dave van den Bergh, Kenny Cooper, David Ferreira,
	8	2009-05-09	A	Houston	0-1	L	1-6-1		Ray Burse, Drew Moor, George John, Steve Purdy, Blake Wagner (Dax McCarty 73), Andre Rocha (Eric Avila 76), David Ferreira, Marcelo Saragosa, Dave van den Bergh, Jeff Cunningham (Peri Marosevic 84), Kenny Cooper.
	9	2009-05-16	H	Seattle	1-1	D	1-6-2	Rocha 2 (Saragosa 1) 48+	Ray Burse, Marcelo Saragosa, George John (Daniel Torres 28), Steve Purdy (Bruno Guarda 46), Drew Moor, Andre Rocha, David Ferreira, Pablo Ricchetti, Dave van den Bergh, Kenny Cooper, Jeff Cunningham (Brek Shea 24),
	10	2009-05-23	H	Los Angeles	1-1	D	1-6-3	Moor 2 (van den Bergh 3) 31	Ray Burse, Drew Moor, Pablo Ricchetti, Daniel Torres, Andre Rocha (Anthony Wallace 46), David Ferreira, Bruno Guarda, Marcelo Saragosa (sent off 25), Dave van den Bergh (Eric Avila 61), Kenny Cooper, Brek Shea (Alvaro Sanchez 46),
	11	2009-05-31	A	Chicago	3-0	W	2-6-3	Cunningham 1 (van den Bergh 4) 15; own goal (Brown) 35; Cooper 5 (unassisted) 80	Ray Burse, Drew Moor, Pablo Ricchetti, Anthony Wallace, Daniel Torres, David Ferreira, Dax McCarty, Alvaro Sanchez, Dave van den Bergh (Brek Shea 79), Kenny Cooper, Jeff Cunningham (Eric Avila 61).
	12	2009-06-07	H	San Jose	2-2	D	2-6-4	Ferreira 1 (Cunningham 1) 29; Cooper 6 (Shea 1, Rocha 1) 87	Ray Burse, Marcelo Saragosa (Eric Avila 84), Drew Moor, Pablo Ricchetti, Anthony Wallace, Alvaro Sanchez (Andre Rocha 62), Jeff Cunningham (Brek Shea 69), Dax McCarty, Dave van den Bergh, Kenny Cooper, David Ferreira,
	13	2009-06-13	H	Houston	1-3	L	2-7-4	Moor 3 (Avila 2) 67	Ray Burse, Drew Moor, Kyle Davies, Pablo Ricchetti, Anthony Wallace (Eric Avila 62), Jeff Cunningham (Brek Shea 46), David Ferreira, Dax McCarty, Andre Rocha, Dave van den Bergh (Marcelo Saragosa 79), Kenny Cooper,
	14	2009-06-20	H	Columbus	2-1	W	3-7-4	Avila 1 (Ferreira 2) 80; Cooper 7 (penalty kick) 87	Ray Burse, Drew Moor, Kyle Davies, Pablo Ricchetti, Anthony Wallace (Eric Avila 76), Marcelo Saragosa (Brek Shea 46), David Ferreira, Dax McCarty, Andre Rocha, Dave van den Bergh (Jeff Cunningham 65), Kenny Cooper,
	15	2009-06-24	A	Colorado	1-1	D	3-7-5	Ferreira 2 (Cooper 1, Cunningham 2) 37	Ray Burse, Drew Moor, Kyle Davies, Pablo Ricchetti, Anthony Wallace, Jeff Cunningham (Brek Shea 46), Dax McCarty, Andre Rocha (Eric Avila 71), Dave van den Bergh, Kenny Cooper, David Ferreira,
	16	2009-07-04	H	New York	2-1	W	4-7-5	Cunningham 2 (unassisted) 15; Cunningham 3 (van den Bergh 5) 17	Ray Burse, Drew Moor, Kyle Davies, Pablo Ricchetti, Anthony Wallace (Blake Wagner 46), Brek Shea (George John 84), David Ferreira, Dax McCarty, Andre Rocha (Eric Avila 65), Dave van den Bergh, Jeff Cunningham,
