Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
7/16/2005	Rhode Island Stingrays	Ocean City Barons	1	5	211	League Game	LGE			As Scored	0	0	
7/16/2005	Sioux Falls SpitFire	Thunder Bay Chill	3	3	948	League Game	LGE			As Scored	0	0	
7/16/2005	Spokane Shadow	Cascade Surge	1	5	1,417	League Game	LGE			As Scored	0	0	
7/16/2005	Toronto Lynx	Seattle Sounders	2	1	1,811	League Game	LGE			As Scored	0	0	
7/16/2005	Virginia Beach Mariners	Charleston Battery	1	0	935	League Game	LGE			As Scored	0	0	
7/16/2005	Westchester Flames	Ottawa Fury	3	6	105	League Game	LGE			As Scored	0	0	
7/16/2005	Williamsburg Legacy	Raleigh CASL Elite	3	4	98	League Game	LGE			As Scored	0	0	
7/17/2005	Abbotsford Rangers	Yakima Reds	1	0	170	League Game	LGE			As Scored	0	0	
7/17/2005	Ajax Orlando Prospects	Bradenton Academics	2	4	100	League Game	LGE			As Scored	0	0	
7/17/2005	Brooklyn Knights	Ottawa Fury	2	0	75	League Game	LGE			As Scored	0	0	
7/17/2005	Ft. Wayne Fever	West Michigan Edge	6	1	100	League Game	LGE			As Scored	0	0	
7/17/2005	Kansas City Brass	Springfield Storm	0	2	98	League Game	LGE			As Scored	0	0	
7/17/2005	Richmond Kickers	Charleston Battery	0	1	2,361	League Game	LGE			As Scored	0	0	
7/17/2005	Richmond Kickers Future	Raleigh CASL Elite	3	2	132	League Game	LGE			As Scored	0	0	
7/17/2005	San Diego Gauchos	Southern California Seahorses	1	3	100	League Game	LGE			As Scored	0	0	
7/18/2005	Minnesota Thunder	Rochester Rhinos	1	3	2,341	League Game	LGE			As Scored	0	0	
7/19/2005	Toledo Slayers	Cleveland Internationals	3	2	100	League Game	LGE			As Scored	0	0	
7/20/2005	Carolina Dynamo	Augusta Fireball United	4	2	100	League Game	LGE			As Scored	0	0	
7/20/2005	Southern California Seahorses	Bakersfield Brigade	1	3	375	League Game	LGE			As Scored	0	0	
7/20/2005	Toronto Lynx	Atlanta Silverbacks	2	1	3,937	League Game	LGE			As Scored	0	0	
7/20/2005	Westchester Flames	Albany Admirals	0	1	55	League Game	LGE			As Scored	0	0	
7/21/2005	Fresno Fuego	Nevada Wonders	3	0	525	League Game	LGE			As Scored	0	0	
7/22/2005	Ajax Orlando Prospects	Palm Beach Pumas	4	5	25	League Game	LGE			As Scored	0	0	
7/22/2005	Austin Lighting	Augusta Fireball United	0	1	74	League Game	LGE	Game called 51 min. b/c of lightning		As Scored	0	0	
7/22/2005	Bradenton Academics	Central Florida Kraze	0	1	100	League Game	LGE			As Scored	0	0	
7/22/2005	Charleston Battery	Puerto Rico Islanders	2	1	3,388	League Game	LGE			As Scored	0	0	
7/22/2005	Cincinnati Kings	Long Island Rough Riders	2	0	1,284	League Game	LGE			As Scored	0	0	
7/22/2005	Des Moines Menace	Boulder Rapids Reserve	3	4	4,192	League Game	LGE			As Scored	0	0	
7/22/2005	Memphis Express	Laredo Heat	1	4	200	League Game	LGE			As Scored	0	0	
7/22/2005	Michigan Bucks	Toledo Slayers	5	0	970	League Game	LGE			As Scored	0	0	
7/22/2005	Northern Virginia Royals	New Hampshire Phantoms	3	1	500	League Game	LGE			As Scored	0	0	
7/22/2005	Ocean City Barons	Westchester Flames	3	1	822	League Game	LGE			As Scored	0	0	
7/22/2005	Raleigh CASL Elite	Cocoa Expos	1	1	520	League Game	LGE	Game called 51 min. due to lightning		As Scored	0	0	
7/22/2005	Richmond Kickers	Rochester Rhinos	0	0	100	League Game	LGE			As Scored	0	0	
7/22/2005	Richmond Kickers Future	Carolina Dynamo	2	3	104	League Game	LGE			As Scored	0	0	
7/22/2005	Sioux Falls SpitFire	Colorado Springs Blizzard	3	1	831	League Game	LGE			As Scored	0	0	
7/22/2005	Thunder Bay Chill	Chicago Fire Premier	0	2	561	League Game	LGE			As Scored	0	0	
7/22/2005	Toronto Lynx	Montreal Impact	0	1	2,489	League Game	LGE			As Scored	0	0	
7/22/2005	Williamsburg Legacy	West Virginia Chaos	5	2	125	League Game	LGE			As Scored	0	0	
7/22/2005	Yakima Reds	Spokane Shadow	1	2	272	League Game	LGE			As Scored	0	0	
7/23/2005	Bakersfield Brigade	California Gold	4	1	285	League Game	LGE			As Scored	0	0	
7/23/2005	Charlotte Eagles	Wilmington Hammerheads	3	2	1,928	League Game	LGE			As Scored	0	0	
7/23/2005	Des Moines Menace	Colorado Springs Blizzard	5	0	3,234	League Game	LGE			As Scored	0	0	
7/23/2005	DFW Tornados	Augusta Fireball United	3	1	158	League Game	LGE			As Scored	0	0	
7/23/2005	Harrisburg City Islanders	New Hampshire Phantoms	2	2	1,173	League Game	LGE			As Scored	0	0	
7/23/2005	Indiana Invaders	Ft. Wayne Fever	5	0	562	League Game	LGE			As Scored	0	0	
7/23/2005	Kalamazoo Kingdom	West Michigan Edge	2	1	467	League Game	LGE			As Scored	0	0	
7/23/2005	Nashville Metros	Laredo Heat	2	0	350	League Game	LGE			As Scored	0	0	
7/23/2005	Nevada Wonders	Fresno Fuego	1	3	83	League Game	LGE			As Scored	0	0	
7/23/2005	Ottawa Fury	Rhode Island Stingrays	2	1	450	League Game	LGE			As Scored	0	0	
7/23/2005	Reading Rage	Westchester Flames	3	0	499	League Game	LGE			As Scored	0	0	
7/23/2005	Seattle Sounders	Minnesota Thunder	1	0	2,259	League Game	LGE			As Scored	0	0	
7/23/2005	Sioux Falls SpitFire	Boulder Rapids Reserve	0	4	907	League Game	LGE			As Scored	0	0	
7/23/2005	Springfield Storm	Kansas City Brass	3	6	153	League Game	LGE			As Scored	0	0	
7/23/2005	Thunder Bay Chill	Chicago Fire Premier	1	3	516	League Game	LGE			As Scored	0	0	
7/23/2005	Toledo Slayers	Michigan Bucks	0	6	70	League Game	LGE			As Scored	0	0	
7/23/2005	Vermont Voltage	Cape Cod Crusaders	2	5	1,100	League Game	LGE			As Scored	0	0	
7/23/2005	Virginia Beach Mariners	Rochester Rhinos	2	1	1,728	League Game	LGE			As Scored	0	0	
7/23/2005	Williamsburg Legacy	Cocoa Expos	4	3	125	League Game	LGE			As Scored	0	0	
7/24/2005	Albany Admirals	Rhode Island Stingrays	5	2	150	League Game	LGE			As Scored	0	0	
7/24/2005	Atlanta Silverbacks	Puerto Rico Islanders	1	3	1,753	League Game	LGE			As Scored	0	0	
7/24/2005	Bradenton Academics	Palm Beach Pumas	8	0	50	League Game	LGE			As Scored	0	0	
7/24/2005	Cascade Surge	Spokane Shadow	4	3	632	League Game	LGE			As Scored	0	0	
7/24/2005	Central Florida Kraze	Ajax Orlando Prospects	7	0	350	League Game	LGE			As Scored	0	0	
7/24/2005	Montreal Impact	Toronto Lynx	2	1	12,885	League Game	LGE			As Scored	0	0	
7/24/2005	New Orleans Shell Shockers	Austin Lighting	3	1	358	League Game	LGE			As Scored	0	0	
7/24/2005	Ocean City Barons	Brooklyn Knights	6	0	1,117	League Game	LGE			As Scored	0	0	
7/24/2005	Ottawa Fury	Cape Cod Crusaders	3	4	604	League Game	LGE			As Scored	0	0	
7/24/2005	Pittsburgh Riverhounds	Long Island Rough Riders	0	1	2,042	League Game	LGE			As Scored	0	0	
7/24/2005	Richmond Kickers Future	West Virginia Chaos	3	4	156	League Game	LGE			As Scored	0	0	
7/24/2005	Springfield Storm	Kansas City Brass	1	6	86	League Game	LGE			As Scored	0	0	
7/24/2005	Vancouver Whitecaps	Minnesota Thunder	2	1	5,937	League Game	LGE			As Scored	0	0	
7/26/2005	Pittsburgh Riverhounds	Cincinnati Kings	3	2	100	League Game	LGE			As Scored	0	0	
7/27/2005	Harrisburg City Islanders	Long Island Rough Riders	5	2	952	League Game	LGE			As Scored	0	0	
7/27/2005	New Hampshire Phantoms	Western Mass Pioneers	1	2	725	League Game	LGE			As Scored	0	0	
7/27/2005	Seattle Sounders	Toronto Lynx	3	0	2,187	League Game	LGE			As Scored	0	0	
7/28/2005	Minnesota Thunder	Virginia Beach Mariners	3	1	3,841	League Game	LGE			As Scored	0	0	
7/29/2005	Atlanta Silverbacks	Montreal Impact	2	1	1,326	League Game	LGE			As Scored	0	0	
7/29/2005	Northern Virginia Royals	Charlotte Eagles	1	3	100	League Game	LGE			As Scored	0	0	
7/29/2005	Vancouver Whitecaps	Seattle Sounders	0	0	5,434	League Game	LGE			As Scored	0	0	
7/30/2005	Charleston Battery	Montreal Impact	0	1	3,537	League Game	LGE			As Scored	0	0	
7/30/2005	Long Island Rough Riders	Charlotte Eagles	0	3	1,204	League Game	LGE			As Scored	0	0	
7/30/2005	New Hampshire Phantoms	Cincinnati Kings	2	0	325	League Game	LGE			As Scored	0	0	
7/30/2005	Northern Virginia Royals	Harrisburg City Islanders	0	7	100	League Game	LGE			As Scored	0	0	
7/30/2005	Pittsburgh Riverhounds	Wilmington Hammerheads	2	3	2,606	League Game	LGE			As Scored	0	0	
7/30/2005	Rochester Rhinos	Richmond Kickers	0	0	11,113	League Game	LGE			As Scored	0	0	
7/31/2005	Toronto Lynx	Richmond Kickers	0	0	1,946	League Game	LGE			As Scored	0	0	
8/5/2005	Long Island Rough Riders	Western Mass Pioneers	1	4	1,286	League Game	LGE			As Scored	0	0	
8/5/2005	Portland Timbers	Minnesota Thunder	3	3	4,613	League Game	LGE			As Scored	0	0	
8/5/2005	Puerto Rico Islanders	Charleston Battery	2	1	6,322	League Game	LGE			As Scored	0	0	
8/5/2005	Wilmington Hammerheads	Pittsburgh Riverhounds	1	1	4,532	League Game	LGE			As Scored	0	0	
8/6/2005	Charlotte Eagles	Pittsburgh Riverhounds	2	1	1,686	League Game	LGE			As Scored	0	0	
8/6/2005	Harrisburg City Islanders	Cincinnati Kings	1	0	1,877	League Game	LGE			As Scored	0	0	
8/6/2005	Rochester Rhinos	Atlanta Silverbacks	3	2	9,412	League Game	LGE			As Scored	0	0	
8/6/2005	Seattle Sounders	Minnesota Thunder	0	0	2,672	League Game	LGE			As Scored	0	0	
8/6/2005	Virginia Beach Mariners	Vancouver Whitecaps	2	0	2,112	League Game	LGE			As Scored	0	0	
8/7/2005	Charleston Battery	Virginia Beach Mariners	0	0	3,677	League Game	LGE			As Scored	0	0	
8/7/2005	Montreal Impact	Atlanta Silverbacks	2	0	11,272	League Game	LGE			As Scored	0	0	
8/7/2005	Portland Timbers	Seattle Sounders	1	0	4,227	League Game	LGE			As Scored	0	0	
8/7/2005	Richmond Kickers	Vancouver Whitecaps	0	2	2,011	League Game	LGE			As Scored	0	0	
8/7/2005	Western Mass Pioneers	New Hampshire Phantoms	2	0	1,894	League Game	LGE			As Scored	0	0	
8/9/2005	Pittsburgh Riverhounds	Northern Virginia Royals	7	0	1,784	League Game	LGE			As Scored	0	0	
8/10/2005	Minnesota Thunder	Vancouver Whitecaps	0	0	2,957	League Game	LGE			As Scored	0	0	
8/10/2005	Montreal Impact	Portland Timbers	0	1	9,278	League Game	LGE			As Scored	0	0	
8/10/2005	Western Mass Pioneers	Long Island Rough Riders	2	0	1,812	League Game	LGE			As Scored	0	0	
8/12/2005	Atlanta Silverbacks	Charleston Battery	2	1	100	League Game	LGE			As Scored	0	0	
8/12/2005	Rochester Rhinos	Toronto Lynx	3	1	9,906	League Game	LGE			As Scored	0	0	
8/13/2005	Cincinnati Kings	Northern Virginia Royals	4	1	1,709	League Game	LGE			As Scored	0	0	
8/13/2005	Harrisburg City Islanders	Pittsburgh Riverhounds	2	0	1,817	League Game	LGE			As Scored	0	0	
8/13/2005	Minnesota Thunder	Portland Timbers	1	1	3,282	League Game	LGE			As Scored	0	0	
8/13/2005	New Hampshire Phantoms	Long Island Rough Riders	2	1	825	League Game	LGE			As Scored	0	0	
8/13/2005	Seattle Sounders	Richmond Kickers	1	1	2,446	League Game	LGE			As Scored	0	0	
8/13/2005	Wilmington Hammerheads	Charlotte Eagles	3	0	4,197	League Game	LGE			As Scored	0	0	
8/14/2005	Montreal Impact	Puerto Rico Islanders	2	1	12,128	League Game	LGE			As Scored	0	0	
8/14/2005	Toronto Lynx	Rochester Rhinos	0	1	1,900	League Game	LGE			As Scored	0	0	
8/14/2005	Vancouver Whitecaps	Richmond Kickers	1	1	4,875	League Game	LGE			As Scored	0	0	
8/17/2005	Montreal Impact	Puerto Rico Islanders	1	1	11,483	League Game	LGE			As Scored	0	0	
8/19/2005	Rochester Rhinos	Puerto Rico Islanders	2	2	100	League Game	LGE			As Scored	0	0	
8/20/2005	Charleston Battery	Richmond Kickers	1	1	3,578	League Game	LGE			As Scored	0	0	
8/20/2005	Portland Timbers	Seattle Sounders	1	1	8,242	League Game	LGE			As Scored	0	0	
8/20/2005	Rochester Rhinos	Montreal Impact	2	2	9,892	League Game	LGE			As Scored	0	0	
8/20/2005	Vancouver Whitecaps	Minnesota Thunder	3	0	5,185	League Game	LGE			As Scored	0	0	
8/21/2005	Atlanta Silverbacks	Virginia Beach Mariners	2	1	1,695	League Game	LGE			As Scored	0	0	
8/21/2005	Toronto Lynx	Puerto Rico Islanders	1	1	2,638	League Game	LGE			As Scored	0	0	
8/26/2005	Montreal Impact	Virginia Beach Mariners	1	0	12,952	League Game	LGE			As Scored	0	0	
8/26/2005	Seattle Sounders	Puerto Rico Islanders	2	2	3,527	League Game	LGE			As Scored	0	0	
8/27/2005	Charleston Battery	Portland Timbers	1	0	4,097	League Game	LGE			As Scored	0	0	
8/27/2005	Vancouver Whitecaps	Puerto Rico Islanders	2	0	5,817	League Game	LGE			As Scored	0	0	
8/28/2005	Atlanta Silverbacks	Portland Timbers	1	2	1,464	League Game	LGE			As Scored	0	0	
8/28/2005	Minnesota Thunder	Richmond Kickers	2	0	3,414	League Game	LGE			As Scored	0	0	
8/28/2005	Montreal Impact	Rochester Rhinos	2	0	9,519	League Game	LGE			As Scored	0	0	
8/28/2005	Toronto Lynx	Virginia Beach Mariners	1	1	1,832	League Game	LGE			As Scored	0	0	
8/31/2005	Montreal Impact	Vancouver Whitecaps	1	0	8,917	League Game	LGE			As Scored	0	0	
9/2/2005	Charleston Battery	Seattle Sounders	2	1	3,371	League Game	LGE			As Scored	0	0	
9/2/2005	Toronto Lynx	Vancouver Whitecaps	0	1	1,587	League Game	LGE			As Scored	0	0	
9/2/2005	Virginia Beach Mariners	Portland Timbers	2	0	1,789	League Game	LGE			As Scored	0	0	
9/3/2005	Richmond Kickers	Portland Timbers	1	1	2,289	League Game	LGE			As Scored	0	0	
9/4/2005	Atlanta Silverbacks	Seattle Sounders	1	2	1,469	League Game	LGE			As Scored	0	0	
9/4/2005	Montreal Impact	Minnesota Thunder	1	0	11,952	League Game	LGE			As Scored	0	0	
9/4/2005	Rochester Rhinos	Vancouver Whitecaps	1	0	9,513	League Game	LGE			As Scored	0	0	
9/4/2005	Virginia Beach Mariners	Charleston Battery	1	0	2,054	League Game	LGE			As Scored	0	0	
9/5/2005	Toronto Lynx	Minnesota Thunder	1	2	1,400	League Game	LGE			As Scored	0	0	
9/6/2005	Puerto Rico Islanders	Seattle Sounders	2	0	2,028	League Game	LGE			As Scored	0	0	
9/8/2005	Portland Timbers	Atlanta Silverbacks	6	1	5,361	League Game	LGE			As Scored	0	0	
9/9/2005	Puerto Rico Islanders	Toronto Lynx	2	0	7,811	League Game	LGE			As Scored	0	0	
9/9/2005	Seattle Sounders	Montreal Impact	1	0	5,966	League Game	LGE			As Scored	0	0	
9/10/2005	Minnesota Thunder	Atlanta Silverbacks	1	3	4,281	League Game	LGE			As Scored	0	0	
9/10/2005	Portland Timbers	Richmond Kickers	3	0	7,858	League Game	LGE			As Scored	0	0	
9/10/2005	Rochester Rhinos	Virginia Beach Mariners	3	1	9,865	League Game	LGE			As Scored	0	0	
9/11/2005	Puerto Rico Islanders	Toronto Lynx	4	1	4,951	League Game	LGE			As Scored	0	0	
9/11/2005	Vancouver Whitecaps	Montreal Impact	0	1	6,192	League Game	LGE			As Scored	0	0	
